,time,nBits,value,in_count,out_count,count,value_min,value_max,in_min,in_max,out_min,out_max,Open,Close,Volume BTC,Volume USD
12685,1548284400,7290844068290,3951486546445,45598,41118,18742,0,207225217340,1,952,1,2901,3555.31,3556.34,9.54,33875.86
12686,1548288000,6756731972155,5762050520338,41123,50910,17369,0,269999999668,1,677,1,2772,3556.34,3561.7,10.76,38221.78
12687,1548291600,3766404453590,3177410192601,27297,27313,9682,0,202277207451,1,500,1,3809,3561.7,3539.0,26.05,92326.66
12688,1548295200,1811624203715,647783444158,11239,10321,4657,0,41895607377,1,500,1,219,3539.0,3550.12,3.24,11468.82
12689,1548298800,4996457219780,7801340771857,27153,31312,12844,546,243496664000,1,283,1,972,3550.12,3531.08,11.42,40423.3
12690,1548302400,3466476976445,6630331156868,18368,20978,8911,546,203183064829,1,348,1,335,3531.08,3542.9,8.4,29695.67
12691,1548306000,5118995683205,7537078639630,28214,29568,13159,0,242575564000,1,513,1,260,3542.9,3528.94,10.11,35694.9
12692,1548309600,4949386889385,8811140616550,26416,30323,12723,546,183720374588,1,675,1,715,3528.94,3537.77,7.31,25855.75
12693,1548313200,5472995688655,8196861723341,24355,32804,14069,546,185871451975,1,484,1,501,3537.77,3543.66,28.37,100544.73
12694,1548316800,5877956134450,8148049527249,29104,41479,15110,546,188761093398,1,320,1,2660,3543.66,3543.0,16.55,58655.52
12695,1548320400,4720648424325,8162770291772,23856,27719,12135,0,241415809000,1,365,1,442,3543.0,3546.89,21.12,74753.54
12696,1548324000,6499984715455,8196321595938,38721,42380,16709,546,169015165907,1,440,1,972,3546.89,3539.01,4.38,15504.94
12697,1548327600,3629861594345,4979639039413,19065,22301,9331,546,165914369913,1,477,1,114,3539.01,3559.62,61.13,217406.19
12698,1548331200,4214934130825,4780762822732,25475,25929,10835,0,159566569496,1,662,1,378,3559.62,3565.0,36.27,129351.28
12699,1548334800,4960279197245,6146518873722,29338,29881,12751,0,264834234733,1,652,1,108,3565.0,3562.49,21.68,77288.0
12700,1548338400,5614595690835,7778650861734,30643,34116,14433,546,136024996195,1,634,1,117,3562.49,3566.59,94.0,335603.64
12701,1548342000,5667890197150,7486207913881,34121,35176,14570,1092,134078981987,1,736,1,721,3566.59,3559.49,25.06,89139.58
12702,1548345600,5390136346720,4641099218183,33989,30655,13856,0,51809632800,1,693,1,210,3559.49,3560.45,9.6,34150.71
12703,1548349200,3399567085305,5267492847133,16061,23187,8739,546,133892731480,1,200,1,250,3560.45,3559.5,10.4,36990.76
12704,1548352800,7519971544345,8713281749215,39751,44733,19331,0,295897002365,1,675,1,321,3559.5,3562.94,13.19,46974.49
12705,1548356400,1189984633705,1282122269487,5460,7581,3059,805,43849434042,1,108,1,87,3562.94,3573.92,51.58,184299.78
12706,1548360000,9881268283995,10618070284964,60407,55973,25401,0,885307005072,1,403,1,234,3573.92,3567.7,12.06,43214.55
12707,1548363600,4195872592070,3357459176919,19375,25401,10786,546,51632562403,1,392,1,593,3567.7,3570.95,5.63,20086.6
12708,1548367200,6341657240490,5515347553816,26294,35304,16302,0,84485468393,1,927,1,405,3570.95,3567.54,28.19,100744.02
12709,1548370800,4428501167080,4516402078285,18608,24178,11384,546,60346559283,1,366,1,212,3567.54,3562.36,17.68,63126.84
12710,1548374400,4441338529915,4381966377373,22241,25356,11417,0,135516529808,1,591,1,280,3562.36,3572.99,13.45,48052.42
12711,1548378000,3300369281580,4421465189476,14569,33005,8484,546,200348037553,1,181,1,3860,3572.99,3579.98,11.32,40465.53
12712,1548381600,7708252865925,16357681146392,33152,46922,19815,0,240217359300,1,397,1,2602,3579.98,3567.5,11.12,39751.38
12713,1548385200,3161492356365,6407497320411,13823,18913,8127,546,110463005711,1,138,1,262,3567.5,3572.43,10.17,36323.49
12714,1548388800,4328525341365,8242268185325,18857,24583,11127,546,202652959127,1,500,1,218,3572.43,3575.35,3.21,11490.21
12715,1548392400,5271877004240,11061983472355,24440,31037,13552,0,239427147800,1,261,1,730,3575.35,3562.0,23.28,82881.23
12716,1548396000,5068035242860,7878112226229,25290,33826,13028,546,185685259273,1,396,1,746,3562.0,3562.33,12.19,43481.03
12717,1548399600,3486316537190,6294610412201,15590,21788,8962,0,112200987696,1,132,1,105,3562.33,3562.16,10.91,38850.76
12718,1548403200,3980360500840,5907057916367,20723,22987,10232,0,235685289700,1,250,1,78,3562.16,3545.22,131.96,466507.9
12719,1548406800,5407641841495,10021140626466,27600,35243,13901,0,327144717874,1,253,1,501,3545.22,3551.0,41.42,147331.99
12720,1548410400,5965872619320,10470017465501,35868,58256,15336,0,135756185257,1,321,1,1678,3551.0,3542.0,12.01,42520.99
12721,1548414000,4818290184070,10422076068679,24803,29109,12386,0,78513612475,1,411,1,104,3542.0,3537.39,133.82,473059.54
12722,1548417600,5532903381885,8163125312906,32046,33335,14223,0,102081270672,1,428,1,98,3537.39,3546.87,27.42,96967.43
12723,1548421200,1256505513850,1971225393842,6110,8336,3230,546,66060061236,1,101,1,593,3546.87,3542.0,7.64,27070.69
12724,1548424800,7644844073740,14046122401644,48366,49557,19652,546,121098714924,1,636,1,363,3542.0,3557.0,9.8,34819.76
12725,1548428400,2916026418520,4292838000314,13869,18048,7496,546,101268461166,1,250,1,336,3557.0,3565.5,2.01,7145.27
12726,1548432000,3248630819245,5920245007203,16568,21868,8351,2730,355807807927,1,236,1,389,3565.5,3557.3,59.34,210901.09
12727,1548435600,8147057268285,10901322821047,39629,49542,20943,546,87991037051,1,226,1,249,3557.3,3561.05,28.69,102079.26
12728,1548439200,5608760525910,6545067634480,32654,33800,14418,546,61430488452,1,594,1,824,3561.05,3534.37,30.06,106698.77
12729,1548442800,3258356094120,2181826539864,16972,18609,8376,546,61829528445,1,247,1,71,3534.37,3551.69,22.52,79770.39
12730,1548446400,4938105570530,6257784076525,29907,28489,12694,546,76567081366,1,299,1,88,3551.69,3553.0,5.71,20257.58
12731,1548450000,6892885820405,7370402761684,43236,44501,17719,546,66567077859,1,305,1,402,3553.0,3562.16,24.95,88855.75
12732,1548453600,5206134146085,6538592394965,28640,31242,13383,0,259619981192,1,500,1,414,3562.16,3564.77,18.47,65811.16
12733,1548457200,5536793491835,6892299036111,27402,36256,14233,546,80047492332,1,352,1,201,3564.77,3558.15,11.1,39548.97
12734,1548460800,3583180274945,4903106466911,17746,23921,9211,546,97034525067,1,387,1,228,3558.15,3557.91,24.06,85746.32
12735,1548464400,3473479174355,4401356930166,14689,23883,8929,546,97386158290,1,128,1,209,3557.91,3557.91,22.31,79501.71
12736,1548468000,2260931902940,3958737933719,11713,27683,5812,2213,135285414462,1,178,1,2776,3557.91,3570.12,9.04,32189.49
12737,1548471600,4964169307195,5361521272247,29070,33504,12761,546,96682631007,1,456,1,3737,3570.12,3573.86,17.64,62943.3
12738,1548475200,4363536330915,4833089509195,19503,31874,11217,0,101971251131,1,618,1,201,3573.86,3564.15,5.02,17903.1
12739,1548478800,4999180296745,5250368012472,24654,33063,12851,0,95471974283,1,228,1,966,3564.15,3567.5,1.2,4293.27
12740,1548482400,5097600078480,5997610838197,26270,34367,13104,546,138899997803,1,500,1,275,3567.5,3577.86,23.08,82551.0
12741,1548486000,3641920935190,5107012258310,15868,30061,9362,0,110242687980,1,240,1,201,3577.86,3619.89,125.98,454690.55
12742,1548489600,5497114370345,5020957340682,28795,35700,14131,0,96765383446,1,677,1,216,3619.89,3602.89,35.12,126674.88
12743,1548493200,2181573659960,3711553278013,10349,15766,5608,546,101971142416,1,125,1,594,3602.89,3592.13,15.53,55923.1
12744,1548496800,7012312195870,7112105264077,46194,43962,18026,0,184307741896,1,677,1,381,3592.13,3596.0,7.89,28386.45
12745,1548500400,2307224211345,2980887829515,11223,13803,5931,1100,348999890460,1,188,1,67,3596.0,3584.63,20.32,72878.13
12746,1548504000,4653738533185,3066806481241,27684,29767,11963,0,92750307925,1,524,1,220,3584.63,3579.72,14.55,52051.22
12747,1548507600,3953129731190,3692628874297,20865,27429,10162,546,235479133204,1,493,1,719,3579.72,3583.36,13.92,49862.64
12748,1548511200,7710586931895,2906887442265,44307,44043,19821,546,101525709198,1,493,1,277,3583.36,3580.77,12.8,45795.21
12749,1548514800,5246591289565,3251097511761,25423,31712,13487,546,105756177890,1,342,1,252,3580.77,3554.05,77.21,274197.39
12750,1548518400,4297793472760,4801086648241,25302,28201,11048,546,99092842199,1,277,1,363,3554.05,3552.41,35.4,125721.01
12751,1548522000,6809637467475,2821408644514,48256,41160,17505,0,86654614393,1,531,1,2251,3552.41,3553.61,3.04,10829.21
12752,1548525600,4530033036775,3065471122288,29136,27106,11645,0,167368130537,1,1049,1,483,3553.61,3563.18,8.47,30184.0
12753,1548529200,5746859429135,3214265204160,31862,34176,14773,0,92699609943,1,282,1,463,3563.18,3559.99,2.94,10455.63
12754,1548532800,4077224238595,2307737533195,27882,24483,10481,546,98910619988,1,200,1,501,3559.99,3555.4,4.06,14464.93
12755,1548536400,5109270408330,2224197787809,27850,28807,13134,546,161535393698,1,454,1,261,3555.4,3560.0,8.09,28795.99
12756,1548540000,4675523148905,3181182128663,26895,26321,12019,0,93724353467,1,200,1,230,3560.0,3569.74,5.38,19150.63
12757,1548543600,5953424267480,2503884909292,22342,32904,15304,0,102041650825,1,285,1,235,3569.74,3561.09,6.1,21730.56
12758,1548547200,3217898950640,1451170531299,15105,18077,8272,0,94838168200,1,500,1,217,3561.09,3560.08,61.23,216662.74
12759,1548550800,5289771510010,6024882905030,19223,29256,13598,0,107269390092,1,220,1,212,3560.08,3553.69,5.06,17976.57
12760,1548554400,3811529729010,2600078868753,15985,30932,9798,0,130180501958,1,195,1,3863,3553.69,3564.92,7.22,25685.07
12761,1548558000,4978173703015,2032841115703,21397,38220,12797,0,105822675929,1,402,1,2753,3564.92,3565.46,3.85,13707.72
12762,1548561600,4609391279755,2886168198947,20221,26546,11849,540,106655494940,1,375,1,278,3565.46,3551.44,7.29,25931.24
12763,1548565200,993923092225,451736083681,3999,5564,2555,546,102140953331,1,100,1,38,3551.44,3551.25,4.68,16621.8
12764,1548568800,5837109979975,4312276981595,29758,38110,15005,0,214959758248,1,343,1,965,3551.25,3548.0,18.02,63957.79
12765,1548572400,4488797871305,2359021005974,20035,28872,11539,546,104552397807,1,410,1,199,3548.0,3549.41,14.6,51780.14
12766,1548576000,4108345118195,1786979433098,19149,24293,10561,546,122237903006,1,733,1,132,3549.41,3549.7,5.45,19349.54
12767,1548579600,5169567112555,3503778106934,25490,31532,13289,0,115770057216,1,265,1,215,3549.7,3546.25,40.14,142207.68
12768,1548583200,3527551702660,2122311407395,16478,22902,9068,546,116511995455,1,129,1,385,3546.25,3529.17,67.28,237812.85
12769,1548586800,3245518731285,2479699598892,15646,20040,8343,962,110189786021,1,250,1,76,3529.17,3533.17,98.9,348738.08
12770,1548590400,5142725353900,2921125958160,28889,30798,13220,546,43318614814,1,346,1,84,3533.17,3534.59,17.84,63025.48
12771,1548594000,3617024231510,3248756234746,17839,22029,9298,540,171365816990,1,314,1,125,3534.59,3537.12,18.3,64648.94
12772,1548597600,5460936347810,2385321364521,30649,32623,14038,0,109462536419,1,307,1,223,3537.12,3535.85,272.86,956862.18
12773,1548601200,2132947285585,2291673857663,10725,15101,5483,546,104408208901,1,126,1,100,3535.85,3538.17,20.95,74172.74
12774,1548604800,7935435287005,5439710841807,43088,48611,20399,546,167499892785,1,459,1,1369,3538.17,3549.56,13.51,47926.75
12775,1548608400,4948608867395,2758431788032,24685,29655,12721,546,120034820738,1,876,1,213,3549.56,3547.44,43.67,155220.96
12776,1548612000,4787558315465,2522988352303,24616,27746,12307,497,119635109339,1,519,1,250,3547.44,3543.11,16.31,57858.0
12777,1548615600,4595775894930,2815735128027,22455,26860,11814,0,106927491633,1,344,1,359,3543.11,3544.56,12.85,45635.61
12778,1548619200,4903483591975,1896505912584,22737,27111,12605,546,106699091089,1,500,1,169,3544.56,3554.99,8.53,30295.15
12779,1548622800,4106789074215,1824446816343,20080,25338,10557,546,111350966305,1,900,1,480,3554.99,3544.05,26.5,93952.37
12780,1548626400,6129257237220,7177657470422,34390,33920,15756,546,119427368810,1,383,1,208,3544.05,3543.0,6.28,22260.02
12781,1548630000,4582160510105,6232498162941,19748,25047,11779,546,111816520090,1,451,1,80,3543.0,3530.0,15.39,54397.03
12782,1548633600,5166455024595,9360633451717,24565,28697,13281,0,123257912561,1,619,1,222,3530.0,3528.0,17.99,63441.62
12783,1548637200,2280771463685,3288243617197,8934,29152,5863,0,118771628806,1,203,1,3806,3528.0,3501.5,48.87,171434.36
12784,1548640800,5514619865120,7336021017990,25552,33451,14176,0,225809088000,1,517,1,977,3501.5,3499.51,103.35,361890.92
12785,1548644400,5355903379160,7675786511138,24877,30765,13768,540,212717427631,1,394,1,264,3499.51,3473.65,150.98,525776.87
12786,1548648000,4425778090115,6285731997168,20484,26614,11377,546,115821912584,1,399,1,501,3473.65,3468.45,78.8,273351.4
12787,1548651600,4616393477665,9104160694652,22121,31742,11867,0,210731215000,1,412,1,2048,3468.45,3420.46,165.82,570519.5
12788,1548655200,5343359657893,8679617463355,30321,32472,13735,546,274861921158,1,567,1,731,3420.46,3431.24,234.25,799012.9
12789,1548658800,2373584123673,3216811064750,12883,14662,6101,546,115218639729,1,370,1,185,3431.24,3439.44,19.33,66483.21
12790,1548662400,6970579699041,9126500735040,38875,46005,17917,546,156014159086,1,583,1,250,3439.44,3415.0,30.59,104462.04
12791,1548666000,4306765489110,6105944005094,21396,27097,11070,546,206806136500,1,232,1,190,3415.0,3436.99,26.88,91931.1
12792,1548669600,4438652887557,6678829382600,25021,30615,11409,0,200397037700,1,409,1,990,3436.99,3425.0,45.67,156413.05
12793,1548673200,1110344056542,2345112096640,5252,7365,2854,1240,113074739498,1,79,1,98,3425.0,3406.32,91.24,310931.93
12794,1548676800,3453193358748,6310171022541,24193,24003,8876,0,135170672289,1,650,1,309,3406.32,3407.52,60.09,204738.43
12795,1548680400,6251229257364,11275506566451,37078,38260,16068,546,540716373915,1,310,1,452,3407.52,3415.0,39.52,134876.96
12796,1548684000,5200020553518,14574879439982,27588,32855,13366,0,878000098479,1,424,1,777,3415.0,3414.99,30.08,102648.62
12797,1548687600,3791276394885,4927844314965,24405,23737,9745,873,215450469766,1,974,1,175,3414.99,3413.77,147.18,500565.7
12798,1548691200,6472208733228,5710215886487,34822,37568,16636,540,236837339147,1,285,1,101,3413.77,3407.5,64.48,220154.68
12799,1548694800,1175704183206,1858895094953,4859,8158,3022,546,191098458250,1,100,1,101,3407.5,3406.36,60.3,205650.02
12800,1548698400,9148861539468,11265876464312,45282,56405,23516,0,431211464547,1,258,1,349,3406.36,3413.21,30.68,104808.25
12801,1548702000,7298158429107,6246229489273,47267,42593,18759,0,147521883619,1,623,1,250,3413.21,3416.32,25.96,88580.2
12802,1548705600,7575938967429,4914435574636,45381,45017,19473,0,199412213665,1,519,1,1820,3416.32,3421.0,15.98,54650.04
12803,1548709200,6028304539635,4423321528191,32379,34576,15495,546,199242452451,1,392,1,227,3421.0,3411.77,24.25,82888.22
12804,1548712800,5720178228219,3399238420767,41733,31550,14703,0,182557581936,1,743,1,209,3411.77,3427.0,33.56,114929.08
12805,1548716400,5829889869405,9931391624094,30129,32724,14985,1000,198693268297,1,710,1,208,3427.0,3433.09,66.2,227359.22
12806,1548720000,3617371772154,9730610011176,23344,20871,9298,0,482021674852,1,630,1,340,3433.09,3436.33,24.13,82884.41
12807,1548723600,5087196525348,10366151763642,24260,45233,13076,0,197999355477,1,356,1,3822,3436.33,3415.7,61.72,211258.38
12808,1548727200,5764529742741,13751312412323,26979,35508,14817,546,202931230200,1,669,1,972,3415.7,3418.0,16.26,55610.11
12809,1548730800,2404707993513,5011852427849,10440,14714,6181,546,164518131742,1,352,1,415,3418.0,3404.18,56.13,191489.7
12810,1548734400,4460439596445,9814953251023,20461,28791,11465,0,202816542000,1,301,1,501,3404.18,3404.48,35.09,119562.92
12811,1548738000,4400526147003,9745383713613,21572,26968,11311,0,278503755958,1,589,1,183,3404.48,3384.7,105.35,357179.37
12812,1548741600,5087585573721,10797524011363,31028,31771,13077,546,278503701686,1,813,1,976,3384.7,3380.74,179.19,606430.12
12813,1548745200,6171863389272,12321592760284,28602,37925,15864,540,189122389159,1,250,1,701,3380.74,3361.69,211.27,710368.46
12814,1548748800,2541653020809,5194874879204,12527,16803,6533,0,657990071273,1,500,1,83,3361.69,3377.19,103.61,349530.85
12815,1548752400,5597238942351,6391653162498,34490,34569,14387,546,199409868800,1,753,1,274,3377.19,3381.0,38.67,130851.85
12816,1548756000,4880611839285,5425721804773,27731,32114,12545,546,183533247697,1,314,1,457,3381.0,3385.56,16.19,54726.48
12817,1548759600,7368965232993,6827018594468,37435,44778,18941,0,1097216130593,1,622,1,1474,3385.56,3374.28,15.34,51793.21
12818,1548763200,4169820461814,3757495311878,21764,25368,10718,0,179811651319,1,505,1,86,3374.28,3382.6,24.73,83612.29
12819,1548766800,7764238379961,6484029099513,38808,45964,19957,546,161429912367,1,262,1,456,3382.6,3399.49,76.63,260319.96
12820,1548770400,4805914551669,3386173237743,22468,29524,12353,776,159145630204,1,333,1,975,3399.49,3407.09,37.17,126371.82
12821,1548774000,6721588740321,5016056799502,40583,40249,17277,0,158763802826,1,235,1,422,3407.09,3408.59,38.54,131106.08
12822,1548777600,5478579188586,4557068861620,28061,33067,14082,0,180866147021,1,566,1,223,3408.59,3402.68,111.82,381430.6
12823,1548781200,8227205943831,6501905764307,40309,50286,21147,0,322013151187,1,300,1,250,3402.68,3396.28,61.92,210625.97
12824,1548784800,6444197250372,5043170106124,34669,38310,16564,600,93860501067,1,531,1,394,3396.28,3395.0,16.73,56799.5
12825,1548788400,2133541277532,2085709065033,10908,13510,5484,2397,137672627620,1,509,1,96,3395.0,3412.1,8.93,30391.74
12826,1548792000,5514371638902,5000896125212,30650,32514,14174,0,133415581499,1,402,1,679,3412.1,3400.63,23.04,78528.75
12827,1548795600,7778633169762,2536777865056,36844,42336,19994,0,130614341739,1,512,1,197,3400.63,3400.0,11.13,37868.31
12828,1548799200,4179157622766,3369913637353,20657,24122,10742,551,224999957490,1,652,1,448,3400.0,3400.0,43.3,147219.14
12829,1548802800,6292857433275,3497437799146,25889,34393,16175,742,224151582232,1,250,1,214,3400.0,3392.21,21.15,71810.93
12830,1548806400,4474056289500,3972562207782,21485,24954,11500,546,105894547262,1,500,1,209,3392.21,3377.76,23.38,79026.98
12831,1548810000,6793173640953,12926137702055,27044,53171,17461,538,184409842800,1,250,1,3797,3377.76,3387.21,6.21,20988.86
12832,1548813600,5032340704755,12688879011723,20876,31744,12935,0,799999936149,1,208,1,1126,3387.21,3387.21,0.0,0.0
12833,1548817200,5578564620447,9513221961288,20987,31810,14339,0,799999900904,1,244,1,501,3387.21,3413.72,13.24,45043.34
12834,1548820800,5493752075133,11599125143191,26622,34261,14121,546,184392816500,1,488,1,427,3413.72,3415.23,54.66,186990.8
12835,1548824400,4480281063468,8733194897345,20508,25327,11516,0,100997763373,1,118,1,48,3415.23,3424.73,38.94,133238.87
12836,1548828000,3023294906583,6578521736062,16410,19682,7771,0,416190849508,1,194,1,262,3424.73,3408.0,16.9,57684.93
